,TF,gene_id,effect,ev_level
4528,rpoD,b1531,+,
4529,rpoD,b1532,+,
4530,rpoD,b1535,+,
4531,rpoD,b1536,+,
4532,rpoD,b1537,+,
4533,rpoD,b1547,+,
4534,rpoD,b1562,+,
4535,rpoD,b1563,+,
4536,rpoD,b1564,+,
4537,rpoD,b1567,+,
4538,rpoD,b1568,+,
4539,rpoD,b1569,+,
4540,rpoD,b1571,+,
4541,rpoD,b1573,+,
4542,rpoD,b1575,+,
4543,rpoD,b1576,+,
4544,rpoD,b1577,+,
4545,rpoD,b1579,+,
4546,rpoD,b1587,+,
4547,rpoD,b1588,+,
4548,rpoD,b1589,+,
4549,rpoD,b1590,+,
4550,rpoD,b1591,+,
4551,rpoD,b1593,+,
4552,rpoD,b1594,+,
4553,rpoD,b1597,+,
4554,rpoD,b1599,+,
4555,rpoD,b1600,+,
4556,rpoD,b1602,+,
4557,rpoD,b1603,+,
4558,rpoD,b1611,+,
4559,rpoD,b1612,+,
4560,rpoD,b1613,+,
4561,rpoD,b1618,+,
4562,rpoD,b1620,+,
4563,rpoD,b1621,+,
4564,rpoD,b1622,+,
4565,rpoD,b1623,+,
4566,rpoD,b1649,+,
4567,rpoD,b1650,+,
4568,rpoD,b1651,+,
4569,rpoD,b1654,+,
4570,rpoD,b1655,+,
4571,rpoD,b1656,+,
4572,rpoD,b1658,+,
4573,rpoD,b1661,+,
4574,rpoD,b1676,+,
4575,rpoD,b1679,+,
4576,rpoD,b1680,+,
4577,rpoD,b1681,+,
4578,rpoD,b1682,+,
4579,rpoD,b1683,+,
4580,rpoD,b1684,+,
4581,rpoD,b1702,+,
4582,rpoD,b1704,+,
4583,rpoD,b1716,+,
4584,rpoD,b1717,+,
4585,rpoD,b1728,+,
4586,rpoD,b1731,+,
4587,rpoD,b1739,+,
4588,rpoD,b1740,+,
4589,rpoD,b1741,+,
4590,rpoD,b1743,+,
4591,rpoD,b1744,+,
4592,rpoD,b1745,+,
4593,rpoD,b1746,+,
4594,rpoD,b1748,+,
4595,rpoD,b1761,+,
4596,rpoD,b1778,+,
4597,rpoD,b1779,+,
4598,rpoD,b1781,+,
4599,rpoD,b1796,+,
4600,rpoD,b1797,+,
4601,rpoD,b1804,+,
4602,rpoD,b1805,+,
4603,rpoD,b1816,+,
4604,rpoD,b1817,+,
4605,rpoD,b1818,+,
4606,rpoD,b1819,+,
4607,rpoD,b1821,+,
4608,rpoD,b1823,+,
4609,rpoD,b1824,+,
4610,rpoD,b1846,+,
4611,rpoD,b1848,+,
4612,rpoD,b1850,+,
4613,rpoD,b1851,+,
4614,rpoD,b1852,+,
4615,rpoD,b1854,+,
4616,rpoD,b1858,+,
4617,rpoD,b1859,+,
4618,rpoD,b1862,+,
4619,rpoD,b1863,+,
4620,rpoD,b1864,+,
4621,rpoD,b1865,+,
4622,rpoD,b1876,+,
4623,rpoD,b1878,+,
4624,rpoD,b1879,+,
4625,rpoD,b1880,+,
4626,rpoD,b1891,+,
4627,rpoD,b1892,+,
4628,rpoD,b1900,+,
4629,rpoD,b1901,+,
4630,rpoD,b1902,+,
4631,rpoD,b1905,+,
4632,rpoD,b1907,+,
4633,rpoD,b1913,+,
4634,rpoD,b1914,+,
4635,rpoD,b1916,+,
4636,rpoD,b1920,+,
4637,rpoD,b1921,+,
4638,rpoD,b1922,+,
4639,rpoD,b1924,+,
4640,rpoD,b1925,+,
4641,rpoD,b1926,+,
4642,rpoD,b1927,+,
4643,rpoD,b1937,+,
4644,rpoD,b1938,+,
4645,rpoD,b1939,+,
4646,rpoD,b1941,+,
4647,rpoD,b1942,+,
4648,rpoD,b1943,+,
4649,rpoD,b1944,+,
4650,rpoD,b1945,+,
4651,rpoD,b1946,+,
4652,rpoD,b1947,+,
4653,rpoD,b1948,+,
4654,rpoD,b1949,+,
4655,rpoD,b1950,+,
4656,rpoD,b1951,+,
4657,rpoD,b1967,+,
4658,rpoD,b1970,+,
4659,rpoD,b1973,+,
4660,rpoD,b1981,+,
4661,rpoD,b1987,+,
4662,rpoD,b1991,+,
4663,rpoD,b1992,+,
4664,rpoD,b1993,+,
4665,rpoD,b2000,+,
4666,rpoD,b2017,+,
4667,rpoD,b2022,+,
4668,rpoD,b2023,+,
4669,rpoD,b2024,+,
4670,rpoD,b2025,+,
4671,rpoD,b2026,+,
4672,rpoD,b2029,+,
4673,rpoD,b2058,+,
4674,rpoD,b2059,+,
4675,rpoD,b2060,+,
4676,rpoD,b2062,+,
4677,rpoD,b2068,+,
4678,rpoD,b2083,+,
4679,rpoD,b2085,+,
4680,rpoD,b2091,+,
4681,rpoD,b2092_1,+,
4682,rpoD,b2093,+,
4683,rpoD,b2094,+,
4684,rpoD,b2095,+,
4685,rpoD,b2096,+,
4686,rpoD,b2105,+,
4687,rpoD,b2106,+,
4688,rpoD,b2113,+,
4689,rpoD,b2114,+,
4690,rpoD,b2132,+,
4691,rpoD,b2143,+,
4692,rpoD,b2146,+,
4693,rpoD,b2147,+,
4694,rpoD,b2148,+,
4695,rpoD,b2149,+,
4696,rpoD,b2150,+,
4697,rpoD,b2151,+,
4698,rpoD,b2153,+,
4699,rpoD,b2155,+,
4700,rpoD,b2156,+,
4701,rpoD,b2159,+,
4702,rpoD,b2162,+,
4703,rpoD,b2167,+,
4704,rpoD,b2168,+,
4705,rpoD,b2169,+,
4706,rpoD,b2185,+,
4707,rpoD,b2194,+,
4708,rpoD,b2195,+,
4709,rpoD,b2196,+,
4710,rpoD,b2197,+,
4711,rpoD,b2198,+,
4712,rpoD,b2199,+,
4713,rpoD,b2200,+,
4714,rpoD,b2201,+,
4715,rpoD,b2202,+,
4716,rpoD,b2203,+,
4717,rpoD,b2204,+,
4718,rpoD,b2205,+,
4719,rpoD,b2206,+,
4720,rpoD,b2207,+,
4721,rpoD,b2208,+,
4722,rpoD,b2211,+,
4723,rpoD,b2212,+,
4724,rpoD,b2213,+,
4725,rpoD,b2215,+,
4726,rpoD,b2216,+,
4727,rpoD,b2217,+,
4728,rpoD,b2231,+,
4729,rpoD,b2232,+,
4730,rpoD,b2234,+,
4731,rpoD,b2235,+,
4732,rpoD,b2236,+,
4733,rpoD,b2237,+,
4734,rpoD,b2239,+,
4735,rpoD,b2240,+,
4736,rpoD,b2242,+,
4737,rpoD,b2243,+,
4738,rpoD,b2276,+,
4739,rpoD,b2277,+,
4740,rpoD,b2278,+,
4741,rpoD,b2279,+,
4742,rpoD,b2280,+,
4743,rpoD,b2281,+,
4744,rpoD,b2282,+,
4745,rpoD,b2283,+,
4746,rpoD,b2284,+,
4747,rpoD,b2285,+,
4748,rpoD,b2286,+,
4749,rpoD,b2287,+,
4750,rpoD,b2288,+,
4751,rpoD,b2306,+,
4752,rpoD,b2307,+,
4753,rpoD,b2308,+,
4754,rpoD,b2309,+,
4755,rpoD,b2311,+,
4756,rpoD,b2312,+,
4757,rpoD,b2313,+,
4758,rpoD,b2316,+,
4759,rpoD,b2323,+,
4760,rpoD,b2340,+,
4761,rpoD,b2341,+,
4762,rpoD,b2342,+,
4763,rpoD,b2349,+,
4764,rpoD,b2364,+,
4765,rpoD,b2366,+,
4766,rpoD,b2369,+,
4767,rpoD,b2370,+,
4768,rpoD,b2371,+,
4769,rpoD,b2372,+,
4770,rpoD,b2373,+,
4771,rpoD,b2374,+,
4772,rpoD,b2375,+,
4773,rpoD,b2379,+,
4774,rpoD,b2388,+,
4775,rpoD,b2392,+,
4776,rpoD,b2393,+,
4777,rpoD,b2400,+,
4778,rpoD,b2405,+,
4779,rpoD,b2406,+,
4780,rpoD,b2407,+,
4781,rpoD,b2414,+,
4782,rpoD,b2415,+,
4783,rpoD,b2417,+,
4784,rpoD,b2421,+,
4785,rpoD,b2422,+,
4786,rpoD,b2423,+,
4787,rpoD,b2424,+,
4788,rpoD,b2425,+,
4789,rpoD,b2427,+,
4790,rpoD,b2428,+,
4791,rpoD,b2429,+,
4792,rpoD,b2435,+,
4793,rpoD,b2436,+,
4794,rpoD,b2470,+,
4795,rpoD,b2471,+,
4796,rpoD,b2472,+,
4797,rpoD,b2476,+,
4798,rpoD,b2477,+,
4799,rpoD,b2478,+,
4800,rpoD,b2479,+,
4801,rpoD,b2480,+,
4802,rpoD,b2497,+,
4803,rpoD,b2498,+,
4804,rpoD,b2499,+,
4805,rpoD,b2500,+,
4806,rpoD,b2508,+,
4807,rpoD,b2509,+,
4808,rpoD,b2514,+,
4809,rpoD,b2524,+,
4810,rpoD,b2525,+,
4811,rpoD,b2526,+,
4812,rpoD,b2527,+,
4813,rpoD,b2528,+,
4814,rpoD,b2529,+,
4815,rpoD,b2530,+,
4816,rpoD,b2531,+,
4817,rpoD,b2535,+,
4818,rpoD,b2551,+,
4819,rpoD,b2553,+,
4820,rpoD,b2556,+,
4821,rpoD,b2557,+,
4822,rpoD,b2558,+,
4823,rpoD,b2563,+,
4824,rpoD,b2564,+,
4825,rpoD,b2565,+,
4826,rpoD,b2567,+,
4827,rpoD,b2570,+,
4828,rpoD,b2572,+,
4829,rpoD,b2573,+,
4830,rpoD,b2574,+,
4831,rpoD,b2579,+,
4832,rpoD,b2582,+,
4833,rpoD,b2584,+,
4834,rpoD,b2592,+,
4835,rpoD,b2598,+,
4836,rpoD,b2599,+,
4837,rpoD,b2600,+,
4838,rpoD,b2601,+,
4839,rpoD,b2603,+,
4840,rpoD,b2604,+,
4841,rpoD,b2605,+,
4842,rpoD,b2606,+,
4843,rpoD,b2607,+,
4844,rpoD,b2608,+,
4845,rpoD,b2609,+,
4846,rpoD,b2616,+,
4847,rpoD,b2630,+,
4848,rpoD,b2631,+,
4849,rpoD,b2661,+,
4850,rpoD,b2662,+,
4851,rpoD,b2663,+,
4852,rpoD,b2669,+,
4853,rpoD,b2670,+,
4854,rpoD,b2673,+,
4855,rpoD,b2674,+,
4856,rpoD,b2675,+,
4857,rpoD,b2676,+,
4858,rpoD,b2677,+,
4859,rpoD,b2678,+,
4860,rpoD,b2679,+,
4861,rpoD,b2684,+,
4862,rpoD,b2685,+,
4863,rpoD,b2686,+,
4864,rpoD,b2696,+,
4865,rpoD,b2698,+,
4866,rpoD,b2699,+,
4867,rpoD,b2702,+,
4868,rpoD,b2704,+,
4869,rpoD,b2705,+,
4870,rpoD,b2706,+,
4871,rpoD,b2707,+,
4872,rpoD,b2708,+,
4873,rpoD,b2712,+,
4874,rpoD,b2715,+,
4875,rpoD,b2716,+,
4876,rpoD,b2741,+,
4877,rpoD,b2742,+,
4878,rpoD,b2743,+,
4879,rpoD,b2744,+,
4880,rpoD,b2750,+,
4881,rpoD,b2751,+,
4882,rpoD,b2752,+,
4883,rpoD,b2754,+,
4884,rpoD,b2755,+,
4885,rpoD,b2756,+,
4886,rpoD,b2757,+,
4887,rpoD,b2758,+,
4888,rpoD,b2759,+,
4889,rpoD,b2760,+,
4890,rpoD,b2762,+,
4891,rpoD,b2763,+,
4892,rpoD,b2764,+,
4893,rpoD,b2779,+,
4894,rpoD,b2782,+,
4895,rpoD,b2783,+,
4896,rpoD,b2784,+,
4897,rpoD,b2799,+,
4898,rpoD,b2800,+,
4899,rpoD,b2801,+,
4900,rpoD,b2802,+,
4901,rpoD,b2803,+,
4902,rpoD,b2804,+,
4903,rpoD,b2805,+,
4904,rpoD,b2808,+,
4905,rpoD,b2818,+,
4906,rpoD,b2819,+,
4907,rpoD,b2820,+,
4908,rpoD,b2821,+,
4909,rpoD,b2822,+,
4910,rpoD,b2827,+,
4911,rpoD,b2828,+,
4912,rpoD,b2837,+,
4913,rpoD,b2838,+,
4914,rpoD,b2839,+,
4915,rpoD,b2840,+,
4916,rpoD,b2841,+,
4917,rpoD,b2852,+,
4918,rpoD,b2879,+,
4919,rpoD,b2892,+,
4920,rpoD,b2893,+,
4921,rpoD,b2894,+,
4922,rpoD,b2895,+,
4923,rpoD,b2903,+,
4924,rpoD,b2904,+,
4925,rpoD,b2905,+,
4926,rpoD,b2906,+,
4927,rpoD,b2907,+,
4928,rpoD,b2908,+,
4929,rpoD,b2909,+,
4930,rpoD,b2912,+,
4931,rpoD,b2913,+,
4932,rpoD,b2923,+,
4933,rpoD,b2925,+,
4934,rpoD,b2926,+,
4935,rpoD,b2927,+,
4936,rpoD,b2936,+,
4937,rpoD,b2937,+,
4938,rpoD,b2938,+,
4939,rpoD,b2942,+,
4940,rpoD,b2943,+,
4941,rpoD,b2957,+,
4942,rpoD,b2964,+,
4943,rpoD,b2975,+,
4944,rpoD,b2976,+,
4945,rpoD,b2977,+,
4946,rpoD,b2979,+,
4947,rpoD,b2980,+,
4948,rpoD,b2987,+,
4949,rpoD,b2990,+,
4950,rpoD,b2991,+,
4951,rpoD,b2992,+,
4952,rpoD,b2993,+,
4953,rpoD,b2994,+,
4954,rpoD,b2995,+,
4955,rpoD,b2996,+,
4956,rpoD,b2997,+,
4957,rpoD,b3005,+,
4958,rpoD,b3006,+,
4959,rpoD,b3008,+,
4960,rpoD,b3011,+,
4961,rpoD,b3012,+,
4962,rpoD,b3021,+,
4963,rpoD,b3022,+,
4964,rpoD,b3025,+,
4965,rpoD,b3026,+,
4966,rpoD,b3061,+,
4967,rpoD,b3062,+,
4968,rpoD,b3063,+,
4969,rpoD,b3065,+,
4970,rpoD,b3066,+,
4971,rpoD,b3067,+,
4972,rpoD,b3070,+,
4973,rpoD,b3076,+,
4974,rpoD,b3077,+,
4975,rpoD,b3082,+,
4976,rpoD,b3083,+,
4977,rpoD,b3092,+,
4978,rpoD,b3094,+,
4979,rpoD,b3095,+,
4980,rpoD,b3096,+,
4981,rpoD,b3125,+,
4982,rpoD,b3126,+,
4983,rpoD,b3127,+,
4984,rpoD,b3129,+,
4985,rpoD,b3130,+,
4986,rpoD,b3132,+,
4987,rpoD,b3133,+,
4988,rpoD,b3134,+,
4989,rpoD,b3135,+,
4990,rpoD,b3136,+,
4991,rpoD,b3137,+,
4992,rpoD,b3138,+,
4993,rpoD,b3141,+,
4994,rpoD,b3161,+,
4995,rpoD,b3162,+,
4996,rpoD,b3164,+,
4997,rpoD,b3165,+,
4998,rpoD,b3166,+,
4999,rpoD,b3167,+,
5000,rpoD,b3168,+,
5001,rpoD,b3169,+,
5002,rpoD,b3170,+,
5003,rpoD,b3172,+,
5004,rpoD,b3175,+,
5005,rpoD,b3178,+,
5006,rpoD,b3179,+,
5007,rpoD,b3181,+,
5008,rpoD,b3183,+,
5009,rpoD,b3184,+,
5010,rpoD,b3185,+,
5011,rpoD,b3186,+,
5012,rpoD,b3196,+,
5013,rpoD,b3197,+,
5014,rpoD,b3198,+,
5015,rpoD,b3199,+,
5016,rpoD,b3200,+,
5017,rpoD,b3201,+,
5018,rpoD,b3202,+,
5019,rpoD,b3203,+,
5020,rpoD,b3204,+,
5021,rpoD,b3205,+,
5022,rpoD,b3206,+,
5023,rpoD,b3212,+,
5024,rpoD,b3213,+,
5025,rpoD,b3214,+,
5026,rpoD,b3222,+,
5027,rpoD,b3223,+,
5028,rpoD,b3224,+,
5029,rpoD,b3225,+,
5030,rpoD,b3227,+,
5031,rpoD,b3230,+,
5032,rpoD,b3231,+,
5033,rpoD,b3234,+,
5034,rpoD,b3235,+,
5035,rpoD,b3236,+,
5036,rpoD,b3237,+,
5037,rpoD,b3249,+,
5038,rpoD,b3250,+,
5039,rpoD,b3251,+,
5040,rpoD,b3255,+,
5041,rpoD,b3256,+,
5042,rpoD,b3257,+,
5043,rpoD,b3258,+,
5044,rpoD,b3259,+,
5045,rpoD,b3260,+,
5046,rpoD,b3261,+,
5047,rpoD,b3265,+,
5048,rpoD,b3287,+,
5049,rpoD,b3294,+,
5050,rpoD,b3295,+,
5051,rpoD,b3296,+,
5052,rpoD,b3297,+,
5053,rpoD,b3298,+,
5054,rpoD,b3311,+,
5055,rpoD,b3312,+,
5056,rpoD,b3313,+,
5057,rpoD,b3314,+,
5058,rpoD,b3315,+,
5059,rpoD,b3316,+,
5060,rpoD,b3317,+,
5061,rpoD,b3318,+,
5062,rpoD,b3319,+,
5063,rpoD,b3320,+,
5064,rpoD,b3321,+,
5065,rpoD,b3322,+,
5066,rpoD,b3323,+,
5067,rpoD,b3324,+,
5068,rpoD,b3325,+,
5069,rpoD,b3326,+,
5070,rpoD,b3327,+,
5071,rpoD,b3328,+,
5072,rpoD,b3329,+,
5073,rpoD,b3330,+,
5074,rpoD,b3331,+,
5075,rpoD,b3332,+,
5076,rpoD,b3333,+,
5077,rpoD,b3334,+,
5078,rpoD,b3335,+,
5079,rpoD,b3338,+,
5080,rpoD,b3339,+,
5081,rpoD,b3356,+,
5082,rpoD,b3357,+,
5083,rpoD,b3359,+,
5084,rpoD,b3360,+,
5085,rpoD,b3363,+,
5086,rpoD,b3366,+,
5087,rpoD,b3367,+,
5088,rpoD,b3368,+,
5089,rpoD,b3384,+,
5090,rpoD,b3385,+,
5091,rpoD,b3386,+,
5092,rpoD,b3387,+,
5093,rpoD,b3388,+,
5094,rpoD,b3389,+,
5095,rpoD,b3390,+,
5096,rpoD,b3403,+,
5097,rpoD,b3404,+,
5098,rpoD,b3405,+,
5099,rpoD,b3408,+,
5100,rpoD,b3409,+,
5101,rpoD,b3410,+,
5102,rpoD,b3413,+,
5103,rpoD,b3414,+,
5104,rpoD,b3415,+,
5105,rpoD,b3416,+,
5106,rpoD,b3418,+,
5107,rpoD,b3426,+,
5108,rpoD,b3428,+,
5109,rpoD,b3429,+,
5110,rpoD,b3430,+,
5111,rpoD,b3431,+,
5112,rpoD,b3432,+,
5113,rpoD,b3437,+,
5114,rpoD,b3438,+,
5115,rpoD,b3441,+,
5116,rpoD,b3449,+,
5117,rpoD,b3450,+,
5118,rpoD,b3451,+,
5119,rpoD,b3452,+,
5120,rpoD,b3454,+,
5121,rpoD,b3455,+,
5122,rpoD,b3456,+,
5123,rpoD,b3457,+,
5124,rpoD,b3458,+,
5125,rpoD,b3461,+,
5126,rpoD,b3469,+,
5127,rpoD,b3495,+,
5128,rpoD,b3500,+,
5129,rpoD,b3501,+,
5130,rpoD,b3502,+,
5131,rpoD,b3506,+,
5132,rpoD,b3507,+,
5133,rpoD,b3508,+,
5134,rpoD,b3509,+,
5135,rpoD,b3510,+,
5136,rpoD,b3511,+,
5137,rpoD,b3512,+,
5138,rpoD,b3513,+,
5139,rpoD,b3514,+,
5140,rpoD,b3516,+,
5141,rpoD,b3517,+,
5142,rpoD,b3518,+,
5143,rpoD,b3528,+,
5144,rpoD,b3531,+,
5145,rpoD,b3532,+,
5146,rpoD,b3535,+,
5147,rpoD,b3536,+,
5148,rpoD,b3537,+,
5149,rpoD,b3538,+,
5150,rpoD,b3540,+,
5151,rpoD,b3541,+,
5152,rpoD,b3542,+,
5153,rpoD,b3543,+,
5154,rpoD,b3544,+,
5155,rpoD,b3546,+,
5156,rpoD,b3547,+,
5157,rpoD,b3556,+,
5158,rpoD,b3559,+,
5159,rpoD,b3560,+,
5160,rpoD,b3571,+,
5161,rpoD,b3574,+,
5162,rpoD,b3575,+,
5163,rpoD,b3576,+,
5164,rpoD,b3577,+,
5165,rpoD,b3578,+,
5166,rpoD,b3579,+,
5167,rpoD,b3580,+,
5168,rpoD,b3581,+,
5169,rpoD,b3582,+,
5170,rpoD,b3583,+,
5171,rpoD,b3600,+,
5172,rpoD,b3601,+,
5173,rpoD,b3603,+,
5174,rpoD,b3604,+,
5175,rpoD,b3605,+,
5176,rpoD,b3608,+,
5177,rpoD,b3609,+,
5178,rpoD,b3610,+,
5179,rpoD,b3611,+,
5180,rpoD,b3616,+,
5181,rpoD,b3617,+,
5182,rpoD,b3619,+,
5183,rpoD,b3620,+,
5184,rpoD,b3621,+,
5185,rpoD,b3622,+,
5186,rpoD,b3623,+,
5187,rpoD,b3624,+,
5188,rpoD,b3625,+,
5189,rpoD,b3626,+,
5190,rpoD,b3627,+,
5191,rpoD,b3628,+,
5192,rpoD,b3629,+,
5193,rpoD,b3630,+,
5194,rpoD,b3631,+,
5195,rpoD,b3632,+,
5196,rpoD,b3633,+,
5197,rpoD,b3634,+,
5198,rpoD,b3640,+,
5199,rpoD,b3641,+,
5200,rpoD,b3648,+,
5201,rpoD,b3649,+,
5202,rpoD,b3650,+,
5203,rpoD,b3652,+,
5204,rpoD,b3665,+,
5205,rpoD,b3666,+,
5206,rpoD,b3670,+,
5207,rpoD,b3672,+,
5208,rpoD,b3699,+,
5209,rpoD,b3700,+,
5210,rpoD,b3701,+,
5211,rpoD,b3702,+,
5212,rpoD,b3707,+,
5213,rpoD,b3708,+,
5214,rpoD,b3709,+,
5215,rpoD,b3724,+,
5216,rpoD,b3725,+,
5217,rpoD,b3726,+,
5218,rpoD,b3728,+,
5219,rpoD,b3729,+,
5220,rpoD,b3730,+,
5221,rpoD,b3731,+,
5222,rpoD,b3732,+,
5223,rpoD,b3733,+,
5224,rpoD,b3734,+,
5225,rpoD,b3735,+,
5226,rpoD,b3736,+,
5227,rpoD,b3737,+,
5228,rpoD,b3738,+,
5229,rpoD,b3739,+,
5230,rpoD,b3740,+,
5231,rpoD,b3741,+,
5232,rpoD,b3742,+,
5233,rpoD,b3743,+,
5234,rpoD,b3744,+,
5235,rpoD,b3748,+,
5236,rpoD,b3749,+,
5237,rpoD,b3750,+,
5238,rpoD,b3751,+,
5239,rpoD,b3752,+,
5240,rpoD,b3753,+,
5241,rpoD,b3766,+,
5242,rpoD,b3769,+,
5243,rpoD,b3770,+,
5244,rpoD,b3771,+,
5245,rpoD,b3772,+,
5246,rpoD,b3773,+,
5247,rpoD,b3774,+,
5248,rpoD,b3778,+,
5249,rpoD,b3781,+,
5250,rpoD,b3784,+,
5251,rpoD,b3785,+,
5252,rpoD,b3786,+,
5253,rpoD,b3787,+,
5254,rpoD,b3788,+,
5255,rpoD,b3789,+,
5256,rpoD,b3790,+,
5257,rpoD,b3791,+,
5258,rpoD,b3792,+,
5259,rpoD,b3793,+,
5260,rpoD,b3794,+,
5261,rpoD,b3806,+,
5262,rpoD,b3810,+,
5263,rpoD,b3811,+,
5264,rpoD,b3812,+,
5265,rpoD,b3813,+,
5266,rpoD,b3816,+,
5267,rpoD,b3821,+,
5268,rpoD,b3822,+,
5269,rpoD,b3831,+,
5270,rpoD,b3836,+,
5271,rpoD,b3838,+,
5272,rpoD,b3839,+,
5273,rpoD,b3845,+,
5274,rpoD,b3846,+,
5275,rpoD,b3859,+,
5276,rpoD,b3860,+,
5277,rpoD,b3866,+,
5278,rpoD,b3867,+,
5279,rpoD,b3868,+,
5280,rpoD,b3869,+,
5281,rpoD,b3902,+,
5282,rpoD,b3903,+,
5283,rpoD,b3904,+,
5284,rpoD,b3905,+,
5285,rpoD,b3906,+,
5286,rpoD,b3908,+,
5287,rpoD,b3911,+,
5288,rpoD,b3912,+,
5289,rpoD,b3916,+,
5290,rpoD,b3919,+,
5291,rpoD,b3924,+,
5292,rpoD,b3925,+,
5293,rpoD,b3926,+,
5294,rpoD,b3927,+,
5295,rpoD,b3929,+,
5296,rpoD,b3930,+,
5297,rpoD,b3934,+,
5298,rpoD,b3938,+,
5299,rpoD,b3939,+,
5300,rpoD,b3940,+,
5301,rpoD,b3941,+,
5302,rpoD,b3942,+,
5303,rpoD,b3957,+,
5304,rpoD,b3958,+,
5305,rpoD,b3959,+,
5306,rpoD,b3960,+,
5307,rpoD,b3961,+,
5308,rpoD,b3966,+,
5309,rpoD,b3967,+,
5310,rpoD,b3995,+,
5311,rpoD,b4005,+,
5312,rpoD,b4006,+,
5313,rpoD,b4013,+,
5314,rpoD,b4014,+,
5315,rpoD,b4015,+,
5316,rpoD,b4016,+,
5317,rpoD,b4019,+,
5318,rpoD,b4024,+,
5319,rpoD,b4025,+,
5320,rpoD,b4026,+,
5321,rpoD,b4028,+,
5322,rpoD,b4029,+,
5323,rpoD,b4030,+,
5324,rpoD,b4032,+,
5325,rpoD,b4033,+,
5326,rpoD,b4034,+,
5327,rpoD,b4035,+,
5328,rpoD,b4036,+,
5329,rpoD,b4037,+,
5330,rpoD,b4040,+,
5331,rpoD,b4043,+,
5332,rpoD,b4044,+,
5333,rpoD,b4054,+,
5334,rpoD,b4058,+,
5335,rpoD,b4059,+,
5336,rpoD,b4062,+,
5337,rpoD,b4063,+,
5338,rpoD,b4067,+,
5339,rpoD,b4068,+,
5340,rpoD,b4069,+,
5341,rpoD,b4070,+,
5342,rpoD,b4071,+,
5343,rpoD,b4072,+,
5344,rpoD,b4073,+,
5345,rpoD,b4074,+,
5346,rpoD,b4075,+,
5347,rpoD,b4076,+,
5348,rpoD,b4085,+,
5349,rpoD,b4086,+,
5350,rpoD,b4087,+,
5351,rpoD,b4088,+,
5352,rpoD,b4089,+,
5353,rpoD,b4090,+,
5354,rpoD,b4094,+,
5355,rpoD,b4095,+,
5356,rpoD,b4096,+,
5357,rpoD,b4097,+,
5358,rpoD,b4098,+,
5359,rpoD,b4099,+,
5360,rpoD,b4100,+,
5361,rpoD,b4101,+,
5362,rpoD,b4102,+,
5363,rpoD,b4105,+,
5364,rpoD,b4106,+,
5365,rpoD,b4111,+,
5366,rpoD,b4117,+,
5367,rpoD,b4118,+,
5368,rpoD,b4119,+,
5369,rpoD,b4120,+,
5370,rpoD,b4123,+,
5371,rpoD,b4124,+,
5372,rpoD,b4125,+,
5373,rpoD,b4129,+,
5374,rpoD,b4131,+,
5375,rpoD,b4132,+,
5376,rpoD,b4133,+,
5377,rpoD,b4137,+,
5378,rpoD,b4138,+,
5379,rpoD,b4139,+,
5380,rpoD,b4142,+,
5381,rpoD,b4143,+,
5382,rpoD,b4147,+,
5383,rpoD,b4150,+,
5384,rpoD,b4151,+,
5385,rpoD,b4152,+,
5386,rpoD,b4153,+,
5387,rpoD,b4154,+,
5388,rpoD,b4167,+,
5389,rpoD,b4168,+,
5390,rpoD,b4169,+,
5391,rpoD,b4170,+,
5392,rpoD,b4171,+,
5393,rpoD,b4172,+,
5394,rpoD,b4173,+,
5395,rpoD,b4174,+,
5396,rpoD,b4175,+,
5397,rpoD,b4177,+,
5398,rpoD,b4187,+,
5399,rpoD,b4194,+,
5400,rpoD,b4195,+,
5401,rpoD,b4196,+,
5402,rpoD,b4197,+,
5403,rpoD,b4198,+,
5404,rpoD,b4200,+,
5405,rpoD,b4201,+,
5406,rpoD,b4202,+,
5407,rpoD,b4203,+,
5408,rpoD,b4213,+,
5409,rpoD,b4224,+,
5410,rpoD,b4225,+,
5411,rpoD,b4233,+,
5412,rpoD,b4237,+,
5413,rpoD,b4238,+,
5414,rpoD,b4239,+,
5415,rpoD,b4240,+,
5416,rpoD,b4241,+,
5417,rpoD,b4242,+,
5418,rpoD,b4249,+,
5419,rpoD,b4254,+,
5420,rpoD,b4255,+,
5421,rpoD,b4258,+,
5422,rpoD,b4260,+,
5423,rpoD,b4264,+,
5424,rpoD,b4268,+,
5425,rpoD,b4292,+,
5426,rpoD,b4293,+,
5427,rpoD,b4312,+,
5428,rpoD,b4313,+,
5429,rpoD,b4314,+,
5430,rpoD,b4316,+,
5431,rpoD,b4317,+,
5432,rpoD,b4318,+,
5433,rpoD,b4319,+,
5434,rpoD,b4320,+,
5435,rpoD,b4321,+,
5436,rpoD,b4322,+,
5437,rpoD,b4323,+,
5438,rpoD,b4324,+,
5439,rpoD,b4326,+,
5440,rpoD,b4347,+,
5441,rpoD,b4355,+,
5442,rpoD,b4365,+,
5443,rpoD,b4366,+,
5444,rpoD,b4367,+,
5445,rpoD,b4376,+,
5446,rpoD,b4381,+,
5447,rpoD,b4382,+,
5448,rpoD,b4383,+,
5449,rpoD,b4384,+,
5450,rpoD,b4393,+,
5451,rpoD,b4397,+,
5452,rpoD,b4398,+,
5453,rpoD,b4399,+,
5454,rpoD,b4400,+,
5455,rpoD,b4401,+,
5456,rpoD,b4460,+,
5457,rpoD,b4468,+,
5458,rpoD,b4476,+,
5459,rpoD,b4483,+,
